Delmiro Gouveia, AL;população 51.349;0,1%
Dois Riachos, AL;população 11.229;0,3%
Estrela de Alagoas, AL;população 18.198;0,1%
Feira Grande, AL;população 22.406;0,2%
Feliz Deserto, AL;população 4.714;0,2%
Flexeiras, AL;população 12.890;0,3%
Girau do Ponciano, AL;população 40.100;0,2%
Ibateguara, AL;população 15.783;0,1%
Igaci, AL;população 26.060;0%
Igreja Nova, AL;população 24.455;0,1%
Inhapi, AL;população 18.535;0%
Jacaré dos Homens, AL;população 5.469;0,1%
Jacuípe, AL;população 7.177;0,2%
Japaratinga, AL;população 8.294;0,2%
Jaramataia, AL;população 5.706;0,1%
Jequiá da Praia, AL;população 11.918;0,2%
Joaquim Gomes, AL;população 23.941;0,2%
Jundiá, AL;população 4.253;0,2%
Junqueiro, AL;população 25.078;0,1%
Lagoa da Canoa, AL;população 18.437;0,2%
Limoeiro de Anadia, AL;população 28.439;0%
Maceió, AL;população 1.005.319;0,2%
Major Isidoro, AL;população 19.963;0%
Maragogi, AL;população 31.748;0,2%
Maravilha, AL;população 9.962;0,3%
Marechal Deodoro, AL;população 50.512;0,1%
Maribondo, AL;população 13.719;0,2%
Mar Vermelho, AL;população 3.674;0,2%
Mata Grande, AL;população 25.659;0,1%
Matriz de Camaragibe, AL;população 25.006;0,2%
Messias, AL;população 17.350;0,1%
Minador do Negrão, AL;população 5.432;0,1%
Monteirópolis, AL;população 7.230;0,1%
Murici, AL;população 28.201;0,1%
Novo Lino, AL;população 12.583;0%
Olho d'Água das Flores, AL;população 21.572;0,1%
Olho d'Água do Casado, AL;população 9.209;0,1%
Olho d'Água Grande, AL;população 5.169;0,1%
Olivença, AL;população 11.643;0,1%
Ouro Branco, AL;população 11.484;0,1%
Palestina, AL;população 4.970;0,1%
Palmeira dos Índios, AL;população 73.725;0,2%
Pão de Açúcar, AL;população 24.924;0,2%
Pariconha, AL;população 10.688;0%
Paripueira, AL;população 12.687;0,2%
Passo de Camaragibe, AL;população 15.396;0%
Paulo Jacinto, AL;população 7.683;0,2%
Penedo, AL;população 63.842;0,2%
Piaçabuçu, AL;população 17.977;0,1%
Pilar, AL;população 35.153;0,2%
Pindoba, AL;população 2.958;0,2%
Piranhas, AL;população 24.759;0,3%
Poço das Trincheiras, AL;população 14.449;0%
Porto Calvo, AL;população 27.171;0,2%
Porto de Pedras, AL;população 8.253;0,2%
Porto Real do Colégio, AL;população 20.138;0,2%
Quebrangulo, AL;população 11.644;0,3%
Rio Largo, AL;população 75.267;0,2%
Roteiro, AL;população 6.819;0,1%
Santa Luzia do Norte, AL;população 7.292;0,2%
Santana do Ipanema, AL;população 47.593;0,2%
Santana do Mundaú, AL;população 11.070;0%
São Brás, AL;população 7.020;0,1%
São José da Laje, AL;população 23.950;0,3%
São José da Tapera, AL;população 32.075;0,2%
São Luís do Quitunde, AL;população 34.436;0,4%
São Miguel dos Campos, AL;população 59.830;0,1%
São Miguel dos Milagres, AL;população 7.795;0,2%
São Sebastião, AL;população 34.024;0,1%
Satuba, AL;população 13.241;0,3%
Senador Rui Palmeira, AL;população 13.839;0,2%
Tanque d'Arca, AL;população 6.346;0,1%
Taquarana, AL;população 19.856;0,1%
Teotônio Vilela, AL;população 43.895;0,2%
Traipu, AL;população 27.648;0,2%
União dos Palmares, AL;população 65.764;0,2%
Viçosa, AL;população 26.249;0,1%
Amparo de São Francisco, SE;população 2.366;0,1%
Aquidabã, SE;população 21.170;0,1%
Aracaju, SE;população 623.766;0,2%
Arauá, SE;população 10.684;0,5%
Areia Branca, SE;população 17.996;0,3%
Barra dos Coqueiros, SE;população 28.093;0,1%
Boquim, SE;população 26.640;0%
Brejo Grande, SE;população 8.165;0,1%
Campo do Brito, SE;população 17.727;0,2%
Canhoba, SE;população 4.057;0,1%
Canindé de São Francisco, SE;população 27.714;0,4%
Capela, SE;população 33.024;0,2%
Carira, SE;população 21.299;0,2%
Carmópolis, SE;população 15.283;0,3%
Cedro de São João, SE;população 5.868;0,1%
Cristinápolis, SE;população 17.726;0,2%
Cumbe, SE;população 3.970;0,1%
Divina Pastora, SE;população 4.804;0,1%
Estância, SE;população 67.953;0,2%
Feira Nova, SE;população 5.551;0,3%
Frei Paulo, SE;população 14.890;0,2%
Gararu, SE;população 11.718;0%
General Maynard, SE;população 3.188;0,1%
Gracho Cardoso, SE;população 5.836;0,3%
Ilha das Flores, SE;população 8.589;0,1%
Indiaroba, SE;população 17.165;0,1%
Itabaiana, SE;população 92.732;0,1%
Itabaianinha, SE;população 41.116;0,1%
Itabi, SE;população 5.032;0,1%
Itaporanga d'Ajuda, SE;população 32.911;0,1%
Japaratuba, SE;população 18.098;0,1%
Japoatã, SE;população 13.249;0,2%
Lagarto, SE;população 101.305;0,2%
Laranjeiras, SE;população 28.835;0,2%
Macambira, SE;população 6.774;0,1%
Malhada dos Bois, SE;população 3.632;0,1%
Malhador, SE;população 12.550;0,1%
Maruim, SE;população 17.076;0,2%
Moita Bonita, SE;população 11.372;0,1%
Monte Alegre de Sergipe, SE;população 14.685;0,1%
Muribeca, SE;população 7.620;0,1%
Neópolis, SE;população 18.961;0,1%
Nossa Senhora Aparecida, SE;população 8.809;0,1%
Nossa Senhora da Glória, SE;população 35.268;0,2%
Nossa Senhora das Dores, SE;população 26.042;0,1%
Nossa Senhora de Lourdes, SE;população 6.475;0,1%
Nossa Senhora do Socorro, SE;população 174.974;0,2%
Pacatuba, SE;população 14.032;0,1%
Pedra Mole, SE;população 3.170;0,1%
Pedrinhas, SE;população 9.374;0,1%
Pinhão, SE;população 6.380;0,1%
Pirambu, SE;população 8.971;0,1%
Poço Redondo, SE;população 33.358;0,1%
Poço Verde, SE;população 23.249;0,2%
Porto da Folha, SE;população 28.366;0,2%
Propriá, SE;população 29.562;0,2%
Riachão do Dantas, SE;população 19.957;0%
Riachuelo, SE;população 9.949;0,1%
Ribeirópolis, SE;população 18.218;0,2%
Rosário do Catete, SE;população 10.191;0,1%
Salgado, SE;população 20.039;0,1%
Santa Luzia do Itanhy, SE;população 13.733;0%
Santana do São Francisco, SE;população 7.532;0,1%
Santa Rosa de Lima, SE;população 3.899;0,1%
Santo Amaro das Brotas, SE;população 11.963;0,2%
São Cristóvão, SE;população 85.814;0,1%
São Domingos, SE;população 10.887;0,1%
São Francisco, SE;população 3.777;0,1%
São Miguel do Aleixo, SE;população 3.881;0,1%
Simão Dias, SE;população 40.364;0,2%
Siriri, SE;população 8.588;0,1%
Telha, SE;população 3.144;0,1%
Tobias Barreto, SE;população 50.971;0,2%
Tomar do Geru, SE;população 13.196;0,1%
Umbaúba, SE;população 24.251;0,1%
Abaíra, BA;população 9.243;0,2%
Abaré, BA;população 19.290;0%
Acajutiba, BA;população 15.668;0,1%
Adustina, BA;população 17.044;0,2%
Água Fria, BA;população 16.959;0,2%
Érico Cardoso, BA;população 11.472;0,2%
Aiquara, BA;população 4.790;0,2%
Alagoinhas, BA;população 153.560;0,2%
Alcobaça, BA;população 23.231;0,2%
Almadina, BA;população 6.234;0,2%
Amargosa, BA;população 37.557;0,1%
Amélia Rodrigues, BA;população 26.458;0%
América Dourada, BA;população 16.904;0,1%
Anagé, BA;população 20.388;0%
Andaraí, BA;população 13.716;0,1%
Andorinha, BA;população 14.862;0,1%
Angical, BA;população 14.742;0%
Anguera, BA;população 11.209;0,3%
Antas, BA;população 18.970;0,1%
Antônio Cardoso, BA;população 12.216;0%
Antônio Gonçalves, BA;população 12.083;0,2%
Aporá, BA;população 19.063;0,1%
Apuarema, BA;população 7.780;0,2%
Aracatu, BA;população 14.158;0,2%
Araças, BA;população 12.402;0,1%
Araci, BA;população 56.023;0,2%
Aramari, BA;população 11.237;0%
Arataca, BA;população 11.779;0,1%
Aratuípe, BA;população 9.104;0,2%
Aurelino Leal, BA;população 13.301;0,2%
Baianópolis, BA;população 14.126;0,7%
Baixa Grande, BA;população 21.186;0,1%
Banzaê, BA;população 12.560;0%
Barra, BA;população 53.786;0,1%
Barra da Estiva, BA;população 22.566;0,1%
Barra do Choça, BA;população 35.200;0%
Barra do Mendes, BA;população 14.540;0,3%
Barra do Rocha, BA;população 6.518;0,1%
Barreiras, BA;população 152.208;0,1%
Barro Alto, BA;população 15.230;0%
Barrocas, BA;população 15.624;0,1%
Barro Preto, BA;população 6.627;0,2%
Belmonte, BA;população 23.620;0,1%
Belo Campo, BA;população 18.459;0,1%
Biritinga, BA;população 15.769;0%
Boa Nova, BA;população 14.861;0,3%
Boa Vista do Tupim, BA;população 18.677;0,3%
Bom Jesus da Lapa, BA;população 68.922;0,2%
Bom Jesus da Serra, BA;população 10.597;0%
Boninal, BA;população 14.490;0,1%
Bonito, BA;população 16.730;0,2%
Boquira, BA;população 22.409;0%
Botuporã, BA;população 11.089;0,1%
Brejões, BA;população 15.265;0,2%
Brejolândia, BA;população 10.624;0,1%
Brotas de Macaúbas, BA;população 11.158;0%
Brumado, BA;população 69.022;0,1%
Buerarema, BA;população 19.297;0,1%
Buritirama, BA;população 21.418;0%
Caatiba, BA;população 10.486;0,5%
Cabaceiras do Paraguaçu, BA;população 18.850;0,2%
Cachoeira, BA;população 34.394;0,1%
Caculé, BA;população 23.392;0,2%
Caém, BA;população 10.282;0,4%
Caetanos, BA;população 15.913;0%
Caetité, BA;população 52.353;0,2%
Cafarnaum, BA;população 18.595;0,4%
Cairu, BA;população 17.457;0,1%
Caldeirão Grande, BA;população 13.555;0,2%
Camacan, BA;população 33.135;0,3%
Camaçari, BA;população 281.413;0,2%
Camamu, BA;população 36.321;0,1%
Campo Alegre de Lourdes, BA;população 29.877;0,1%
Campo Formoso, BA;população 71.900;0,1%
Canápolis, BA;população 10.137;0,1%
Canarana, BA;população 26.200;0,1%
Canavieiras, BA;população 33.415;0,1%
Candeal, BA;população 9.075;0,2%
Candeias, BA;população 88.308;0,2%
Candiba, BA;população 14.599;0,1%
Cândido Sales, BA;população 26.952;0,4%
Cansanção, BA;população 35.135;0,2%
Canudos, BA;população 17.070;0,1%
Capela do Alto Alegre, BA;população 12.123;0,1%
Capim Grosso, BA;população 29.107;0,2%
Caraíbas, BA;população 10.150;0%
Caravelas, BA;população 22.442;0,1%
Cardeal da Silva, BA;população 9.681;0,1%
Carinhanha, BA;população 29.864;0,1%
Casa Nova, BA;população 71.504;0,1%
Castro Alves, BA;população 27.194;0,1%
Catolândia, BA;população 3.644;0,1%
Catu, BA;população 55.380;0,1%
Caturama, BA;população 9.762;0,2%
Central, BA;população 18.101;0,1%
Chorrochó, BA;população 11.484;0,3%
Cícero Dantas, BA;população 34.540;0%
Cipó, BA;população 16.938;0,2%
Coaraci, BA;população 20.183;0,2%
Cocos, BA;população 19.340;0,4%
Conceição da Feira, BA;população 22.448;0,1%
Conceição do Almeida, BA;população 18.583;0,2%
Conceição do Coité, BA;população 67.651;0,1%
Conceição do Jacuípe, BA;população 33.066;0,6%
Conde, BA;população 25.961;0,1%
Condeúba, BA;população 18.312;0,1%
Contendas do Sincorá, BA;população 4.340;0,1%
Coração de Maria, BA;população 23.228;0,2%
Cordeiros, BA;população 8.795;0,1%
Coribe, BA;população 15.000;0%
Coronel João Sá, BA;população 17.256;0,1%
Correntina, BA;população 33.084;0,1%
Cotegipe, BA;população 14.396;0,1%
Cravolândia, BA;população 5.552;0,2%
Crisópolis, BA;população 21.529;0,2%
Cristópolis, BA;população 14.247;0%
Cruz das Almas, BA;população 63.761;0,2%
Curaçá, BA;população 34.974;0,1%
Dário Meira, BA;população 12.190;0%
Dias d'Ávila, BA;população 76.624;0,2%
Dom Basílio, BA;população 12.441;0,2%
Dom Macedo Costa, BA;população 4.140;0,2%
Elísio Medrado, BA;população 8.420;0,2%
Encruzilhada, BA;população 20.859;0,1%
Entre Rios, BA;população 42.828;0,1%
Esplanada, BA;população 36.339;0,1%
Euclides da Cunha, BA;população 60.932;0,2%
Eunápolis, BA;população 112.032;0,2%
Fátima, BA;população 18.502;0,1%
Feira da Mata, BA;população 5.911;0,2%
Feira de Santana, BA;população 612.000;0,2%
Filadélfia, BA;população 17.593;0,2%
Firmino Alves, BA;população 5.766;0,2%
Floresta Azul, BA;população 11.352;0%
Formosa do Rio Preto, BA;população 25.074;0%
Gandu, BA;população 33.097;0,2%
Gavião, BA;população 4.729;0,2%
Gentio do Ouro, BA;população 11.381;0%
Glória, BA;população 16.039;0,1%
Gongogi, BA;população 8.212;0,1%
Governador Mangabeira, BA;população 21.198;0,1%
Guajeru, BA;população 9.087;0,2%
Guanambi, BA;população 85.237;0,3%
Guaratinga, BA;população 22.465;1%
Heliópolis, BA;população 13.786;0,4%
Iaçu, BA;população 26.382;0,2%
Ibiassucê, BA;população 10.679;0,1%
Ibicaraí, BA;população 24.303;0,1%
Ibicoara, BA;população 19.309;0,1%
Ibicuí, BA;população 16.640;0,1%
Ibipeba, BA;população 18.540;0,2%
Ibipitanga, BA;população 15.231;0,1%
Ibiquera, BA;população 5.149;0,1%
Ibirapitanga, BA;população 24.118;0,1%
Ibirapuã, BA;população 8.671;0,1%
Ibirataia, BA;população 18.348;0,2%
Ibitiara, BA;população 16.614;0%
Ibititá, BA;população 18.740;0,2%
Ibotirama, BA;população 27.405;0,1%
Ichu, BA;população 6.288;0,2%
Igaporã, BA;população 16.193;0,1%
Igrapiúna, BA;população 14.509;0,2%
Iguaí, BA;população 27.704;0,1%
Ilhéus, BA;população 182.350;0,2%
Inhambupe, BA;população 40.441;0%
Ipecaetá, BA;população 15.634;0,1%
Ipiaú, BA;população 47.388;0,2%
Ipirá, BA;população 62.172;0,2%
Ipupiara, BA;população 10.054;0,2%
Irajuba, BA;população 7.443;0,2%
Iramaia, BA;população 10.809;0,1%
Iraquara, BA;população 24.712;0,1%
Irará, BA;população 29.770;0,3%
Irecê, BA;população 72.730;0,1%
Itabela, BA;população 30.852;0,2%
Itaberaba, BA;população 66.065;0,2%
Itabuna, BA;população 218.925;0,2%
Itacaré, BA;população 27.198;0,2%
Itaeté, BA;população 16.370;0,1%
Itagi, BA;população 13.448;0,1%
Itagibá, BA;população 15.871;0,3%
Itagimirim, BA;população 7.384;0,3%
Itaguaçu da Bahia, BA;população 14.533;0%
Itaju do Colônia, BA;população 7.428;0,2%
Itajuípe, BA;população 21.817;0,1%
Itamaraju, BA;população 67.191;0,1%
Itamari, BA;população 8.534;0,2%
Itambé, BA;população 23.520;0,2%
Itanagra, BA;população 8.029;0,2%
Itanhém, BA;população 20.671;0%
Itaparica, BA;população 22.476;0%
Itapé, BA;população 10.448;0,1%
Itapebi, BA;população 10.910;0,5%
Itapetinga, BA;população 75.440;0,2%
Itapicuru, BA;população 35.632;0,2%
Itapitanga, BA;população 10.799;0%
Itaquara, BA;população 8.480;0,2%
Itarantim, BA;população 19.968;0,1%
Itatim, BA;população 14.691;0,2%
Itiruçu, BA;população 13.336;0,1%
Itiúba, BA;população 38.413;0%
Itororó, BA;população 21.143;0,2%
Ituaçu, BA;população 19.311;0,2%
Ituberá, BA;população 28.934;0,2%
Iuiú, BA;população 11.294;0%
Jaborandi, BA;população 9.318;0,1%
Jacaraci, BA;população 15.380;0,2%
Jacobina, BA;população 84.577;0,2%
Jaguaquara, BA;população 55.127;0,1%
Jaguarari, BA;população 32.969;0,2%
Jaguaripe, BA;população 18.432;0,2%
Jandaíra, BA;população 11.031;0,1%
Jequié, BA;população 161.150;0,3%
Jeremoabo, BA;população 40.851;0,1%
Jiquiriçá, BA;população 14.993;0,2%
Jitaúna, BA;população 13.636;0,5%
João Dourado, BA;população 24.894;0,1%
Juazeiro, BA;população 216.588;0,1%
Jucuruçu, BA;população 10.272;0,2%
Jussara, BA;população 15.844;0,2%
Jussari, BA;população 6.434;0,2%
Jussiape, BA;população 7.526;0,2%
Lafaiete Coutinho, BA;população 4.046;0,2%
Lagoa Real, BA;população 15.676;0,4%
Laje, BA;população 23.682;0%
Lajedão, BA;população 3.997;0,1%
Lajedinho, BA;população 3.993;0,1%
Lajedo do Tabocal, BA;população 8.810;0,2%
Lamarão, BA;população 9.554;0,2%
Lapão, BA;população 27.432;0%
Lauro de Freitas, BA;população 188.013;0,2%
Lençóis, BA;população 11.340;0,1%
Licínio de Almeida, BA;população 12.965;0,1%
Livramento de Nossa Senhora, BA;população 45.647;0,1%
Luís Eduardo Magalhães, BA;população 76.420;0,1%
Macajuba, BA;população 11.836;0%
Macarani, BA;população 18.608;0,1%
Macaúbas, BA;população 49.861;0%
Macururé, BA;população 8.390;0,2%
Madre de Deus, BA;população 19.985;0,2%
Maetinga, BA;população 5.561;0,1%
Maiquinique, BA;população 9.976;0,2%
Mairi, BA;população 20.144;0,1%
Malhada, BA;população 17.416;0,5%
Malhada de Pedras, BA;população 8.918;0,2%
Manoel Vitorino, BA;população 14.618;0,1%
Mansidão, BA;população 13.652;0%
Maracás, BA;população 24.156;0,1%
Maragogipe, BA;população 45.928;0%
Maraú, BA;população 21.098;0,2%
Marcionílio Souza, BA;população 10.962;0%
Mascote, BA;população 15.131;0,2%
Mata de São João, BA;população 45.194;0,1%
Matina, BA;população 12.217;0,4%
Medeiros Neto, BA;população 23.420;0,1%
Miguel Calmon, BA;população 27.627;0,1%
Milagres, BA;população 11.700;0,2%
Mirangaba, BA;população 17.881;0,3%
Mirante, BA;população 10.081;0%
Monte Santo, BA;população 54.807;0,1%
Morpará, BA;população 8.977;0,2%
Morro do Chapéu, BA;população 36.641;0,1%
Mortugaba, BA;população 12.450;0,1%
Mucugê, BA;população 10.400;0,1%
Mucuri, BA;população 40.514;0,3%
Mulungu do Morro, BA;população 12.398;0,4%
Mundo Novo, BA;população 26.935;0,3%
Muniz Ferreira, BA;população 7.860;0,2%
Muquém de São Francisco, BA;população 11.552;0,5%
Muritiba, BA;população 30.691;0,2%
Mutuípe, BA;população 22.742;0,2%
Nazaré, BA;população 29.297;0,4%
Nilo Peçanha, BA;população 14.119;0,2%
Nordestina, BA;população 13.270;0,2%
Nova Canaã, BA;população 17.048;0,2%
Nova Fátima, BA;população 8.105;0,2%
Nova Ibiá, BA;população 7.063;0,1%
Nova Itarana, BA;população 8.192;0,2%
Nova Redenção, BA;população 9.453;0,1%
Nova Soure, BA;população 25.813;0,2%
Nova Viçosa, BA;população 42.754;0,2%
Novo Horizonte, BA;população 12.085;0%
Novo Triunfo, BA;população 15.969;0,4%
Olindina, BA;população 26.722;0%
Oliveira dos Brejinhos, BA;população 22.756;0,1%
Ouriçangas, BA;população 8.822;0,2%
Ourolândia, BA;população 17.691;0,2%
Palmas de Monte Alto, BA;população 22.340;0,3%
Palmeiras, BA;população 9.066;0,2%
Paramirim, BA;população 21.961;0,3%
Paratinga, BA;população 32.452;0%
Paripiranga, BA;população 29.769;0,2%
Pau Brasil, BA;população 11.031;0,4%
Paulo Afonso, BA;população 118.323;0,2%
Pé de Serra, BA;população 14.474;0,1%
Pedrão, BA;população 7.511;0,1%
Pedro Alexandre, BA;população 18.094;0,3%
Piatã, BA;população 18.584;0,7%
Pilão Arcado, BA;população 35.255;0,1%
Pindaí, BA;população 16.758;0%
Pindobaçu, BA;população 21.087;0,2%
Pintadas, BA;população 10.769;0,3%
Piraí do Norte, BA;população 9.777;0,1%
Piripá, BA;população 12.452;0,1%
Piritiba, BA;população 24.785;0%
Planaltino, BA;população 9.413;0,2%
Planalto, BA;população 26.436;0,3%
Poções, BA;população 48.655;0,2%
Pojuca, BA;população 37.061;0,1%
Ponto Novo, BA;população 16.242;0,1%
Porto Seguro, BA;população 143.282;0,2%
Potiraguá, BA;população 9.263;0,2%
Prado, BA;população 29.158;0,2%
Presidente Dutra, BA;população 14.672;0,2%
Presidente Jânio Quadros, BA;população 13.307;0%
Presidente Tancredo Neves, BA;população 27.187;0,2%
Queimadas, BA;população 26.054;0,1%
Quijingue, BA;população 29.088;0,1%
Quixabeira, BA;população 10.038;0,2%
Rafael Jambeiro, BA;população 24.305;0%
Remanso, BA;população 42.056;0,1%
Retirolândia, BA;população 13.209;0,1%
Riachão das Neves, BA;população 23.237;0,1%
Riachão do Jacuípe, BA;população 35.322;0,2%
Riacho de Santana, BA;população 35.819;0,3%
Ribeira do Amparo, BA;população 15.229;0,1%
Ribeira do Pombal, BA;população 51.026;0,1%
Ribeirão do Largo, BA;população 8.713;0,1%
Rio de Contas, BA;população 13.556;0,5%
Rio do Antônio, BA;população 15.530;0,5%
Rio do Pires, BA;população 12.060;0,2%
Rio Real, BA;população 40.515;0,1%
Rodelas, BA;população 8.763;0,2%
Ruy Barbosa, BA;população 31.780;0,2%
Salinas da Margarida, BA;população 15.171;0,3%
Salvador, BA;população 2.902.927;0,2%
Santa Bárbara, BA;população 20.635;0,2%
Santa Brígida, BA;população 15.237;0,3%
Santa Cruz Cabrália, BA;população 28.045;0,3%
Santa Cruz da Vitória, BA;população 6.778;0,2%
Santa Inês, BA;população 11.186;0,1%
Santaluz, BA;população 36.690;0%
Santa Luzia, BA;população 13.579;0,1%
Santa Maria da Vitória, BA;população 41.809;0,1%
Santana, BA;população 27.132;0,1%
Santanópolis, BA;população 9.407;0,2%
Santa Rita de Cássia, BA;população 28.642;0%
Santa Teresinha, BA;população 10.514;0,2%
Santo Amaro, BA;população 61.559;0,1%
Santo Antônio de Jesus, BA;população 100.550;0,2%
Santo Estêvão, BA;população 52.704;0,1%
São Desidério, BA;população 32.078;0,1%
São Domingos, BA;população 9.849;0,1%
São Félix, BA;população 15.049;0,2%
São Félix do Coribe, BA;população 15.548;0,3%
São Felipe, BA;população 21.548;0,2%
São Francisco do Conde, BA;população 38.838;0,1%
São Gabriel, BA;população 19.519;0,2%
São Gonçalo dos Campos, BA;população 37.111;0,2%
São José da Vitória, BA;população 6.158;0,2%
São José do Jacuípe, BA;população 11.002;0,2%
São Miguel das Matas, BA;população 11.963;0%
São Sebastião do Passé, BA;população 45.292;0,3%
Sapeaçu, BA;população 17.630;0,1%
Sátiro Dias, BA;população 20.259;0%
Saubara, BA;população 12.161;0,2%
Saúde, BA;população 12.693;0,1%
Seabra, BA;população 44.999;0,3%
Sebastião Laranjeiras, BA;população 11.435;0,2%
Senhor do Bonfim, BA;população 80.810;0,1%
Serra do Ramalho, BA;população 33.022;0,1%
Sento Sé, BA;população 41.102;0,1%
Serra Dourada, BA;população 18.428;0%
Serra Preta, BA;população 15.507;0,2%
Serrinha, BA;população 82.733;0,2%
Serrolândia, BA;população 13.308;0,2%
Simões Filho, BA;população 131.630;0,2%
Sítio do Mato, BA;população 13.256;0,3%
Sítio do Quinto, BA;população 12.034;0,2%
Sobradinho, BA;população 23.511;0,1%
Souto Soares, BA;população 17.239;0,3%
Tabocas do Brejo Velho, BA;população 13.008;0%
Tanhaçu, BA;população 21.264;0,2%
Tanque Novo, BA;população 17.601;0,1%
Tanquinho, BA;população 8.532;0,2%
Taperoá, BA;população 20.886;0,1%
Tapiramutá, BA;população 17.413;0%
Teixeira de Freitas, BA;população 155.659;0%
Teodoro Sampaio, BA;população 8.067;0,2%
Teofilândia, BA;população 22.944;0,1%
Teolândia, BA;população 15.079;0,1%
Terra Nova, BA;população 13.537;0,7%
Tremedal, BA;população 18.367;0,1%
Tucano, BA;população 56.131;0,1%
Uauá, BA;população 25.178;0,1%
Ubaíra, BA;população 20.770;0,2%
Ubaitaba, BA;população 20.993;0,2%
Ubatã, BA;população 26.787;0,2%
Uibaí, BA;população 14.460;0,1%
Umburanas, BA;população 18.851;0,5%
Una, BA;população 22.535;0,2%
Urandi, BA;população 17.270;0,1%
Uruçuca, BA;população 21.924;0,1%
Utinga, BA;população 19.490;0,2%
Valença, BA;população 96.507;0,1%
Valente, BA;população 27.545;0,4%
Várzea da Roça, BA;população 14.693;0,1%
Várzea do Poço, BA;população 9.364;0,2%
Várzea Nova, BA;população 13.524;0,3%
Varzedo, BA;população 9.405;0,2%
Vera Cruz, BA;população 42.103;0,1%
Vereda, BA;população 6.737;0,1%
Vitória da Conquista, BA;população 340.199;0,2%
Wagner, BA;população 9.720;0,1%
Wanderley, BA;população 13.047;0%
Wenceslau Guimarães, BA;população 22.621;0,2%
Xique-Xique, BA;população 48.210;0,1%
Alta Floresta D'Oeste, RO;população 25.652;0,1%
Ariquemes, RO;população 102.860;0,9%
Cabixi, RO;população 6.424;0,2%
Cacoal, RO;população 86.556;0,3%
Cerejeiras, RO;população 18.013;0,1%
Colorado do Oeste, RO;população 19.001;0,2%
Corumbiara, RO;população 8.938;0,2%
Costa Marques, RO;população 16.258;0,1%
Espigão D'Oeste, RO;população 32.047;0,2%
Guajará-Mirim, RO;população 46.203;0,3%
Jaru, RO;população 55.669;0,2%
Ji-Paraná, RO;população 129.242;0,2%
Machadinho D'Oeste, RO;população 36.412;0,2%
Nova Brasilândia D'Oeste, RO;população 21.511;0,2%
Ouro Preto do Oeste, RO;população 40.010;0,4%
Pimenta Bueno, RO;população 37.230;0,2%
Porto Velho, RO;população 494.013;0,4%
Presidente Médici, RO;população 22.783;0,1%
Rio Crespo, RO;população 3.709;0,4%
Rolim de Moura, RO;população 55.807;0,1%
Santa Luzia D'Oeste, RO;população 8.706;0,2%
Vilhena, RO;população 89.797;0,5%
São Miguel do Guaporé, RO;população 23.803;0%
Nova Mamoré, RO;população 26.925;0,1%
Alvorada D'Oeste, RO;população 17.228;0,3%
Alto Alegre dos Parecis, RO;população 13.884;0,2%
Alto Paraíso, RO;população 19.841;0,2%
Buritis, RO;população 37.207;0,2%
Novo Horizonte do Oeste, RO;população 10.393;0%
Cacaulândia, RO;população 6.318;0,4%
Campo Novo de Rondônia, RO;população 14.081;0,1%
Candeias do Jamari, RO;população 23.573;0,1%
Castanheiras, RO;população 3.653;0,2%
Chupinguaia, RO;população 9.887;0,2%
Cujubim, RO;população 20.204;0,1%
Governador Jorge Teixeira, RO;população 10.327;0%
Itapuã do Oeste, RO;população 9.831;0,2%
Ministro Andreazza, RO;população 10.860;0%
Mirante da Serra, RO;população 12.414;0%
Monte Negro, RO;população 15.710;0,3%
Nova União, RO;população 7.853;0,2%
Parecis, RO;população 5.589;0,2%
Pimenteiras do Oeste, RO;população 2.432;0,2%
Primavera de Rondônia, RO;população 3.548;0,2%
São Felipe D'Oeste, RO;população 6.160;0,2%
São Francisco do Guaporé, RO;população 18.640;0,2%
Seringueiras, RO;população 12.543;0,2%
Teixeirópolis, RO;população 5.041;0,2%
Theobroma, RO;população 11.345;0,2%
Urupá, RO;população 13.391;0,2%
Vale do Anari, RO;população 10.682;0,2%
Vale do Paraíso, RO;população 8.327;0,2%
Acrelândia, AC;população 13.613;0,3%
Assis Brasil, AC;população 6.610;0,2%
Brasiléia, AC;população 23.378;0,2%
Bujari, AC;população 9.173;0,2%
Capixaba, AC;população 10.170;0,2%
Cruzeiro do Sul, AC;população 80.953;0,1%
Epitaciolândia, AC;população 16.417;0,4%
Feijó, AC;população 32.398;0,3%
Jordão, AC;população 7.330;0,2%
Mâncio Lima, AC;população 16.795;0,2%
Manoel Urbano, AC;população 8.514;0,2%
Marechal Thaumaturgo, AC;população 16.380;0%
Plácido de Castro, AC;população 17.979;0,2%
Porto Walter, AC;população 10.453;0,2%
Rio Branco, AC;população 363.928;0,3%
Rodrigues Alves, AC;população 16.475;0,8%
Santa Rosa do Purus, AC;população 5.593;0,2%
Senador Guiomard, AC;população 20.992;0,3%
Sena Madureira, AC;população 41.036;0,1%
Tarauacá, AC;população 38.201;0,2%
Xapuri, AC;população 17.317;0%
Porto Acre, AC;população 16.396;0%
Alvarães, AM;população 15.357;0%
Amaturá, AM;população 10.644;0%
Anamã, AM;população 11.981;0,2%
Anori, AM;população 18.826;0%
Apuí, AM;população 20.258;0%
Atalaia do Norte, AM;população 17.658;0%
Autazes, AM;população 36.301;0,1%
Barcelos, AM;população 27.273;0,1%
Barreirinha, AM;população 30.202;0%
Benjamin Constant, AM;população 38.533;0%
Beruri, AM;população 17.755;0%
